CRN;title;courseNO;coursePrefix;timeEnd;timeStart;capacity;actual;credits;isHonors
21222;Internship and Practicum;671;CTAR;12:00 am;12:00 am;0010;0010;0001;A
21223;Internship and Practicum;672;CTAR;12:00 am;12:00 am;0010;0010;0002;A
21224;Internship and Practicum;673;CTAR;12:00 am;12:00 am;0010;0010;0003;A
21225;Internship and Practicum;674;CTAR;12:00 am;12:00 am;0010;0010;0004;A
22236;Research Techniques;677;CTAR;08:20 pm;05:30 pm;0028;0021;0003;A
20585;Co-op Educ in Arts Management;686;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20586;Co-op Educ in Arts Management;687;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20587;Co-op Educ in Arts Management;688;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20588;Exam;690;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20589;Project;690;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20590;Thesis;690;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20591;Project;691;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20592;Thesis;691;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20593;Project;692;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20594;Thesis;692;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20595;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20700;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20705;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20709;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20715;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20720;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20731;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
20735;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
21522;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
21523;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
21615;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
22363;Independent Study;697;CTAR;12:00 am;12:00 am;0005;0005;0001;A
22465;Independent Study;697;CTAR;12:00 am;12:00 am;0000;0000;0001;A
20596;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20701;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
24499;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20710;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20716;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20721;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20726;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
20732;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
21524;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
21525;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
21616;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
22364;Independent Study;698;CTAR;12:00 am;12:00 am;0005;0005;0002;A
22466;Independent Study;698;CTAR;12:00 am;12:00 am;0000;0000;0002;A
20702;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20706;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20711;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20717;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20722;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20727;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20737;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
20740;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
21526;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
21617;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
22365;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
22467;Independent Study;699;CTAR;12:00 am;12:00 am;0005;0005;0003;A
24007;Independent Study;699;CTAR;12:00 am;12:00 am;0000;0000;0003;A
24818;Intro to Electronic Media;130;CTAT;12:15 pm;11:00 am;0040;0021;0003;A
26305;Intro to Electronic Media;130;CTAT;12:00 am;12:00 am;0040;0023;0003;A
20599;Intro Audio Prod & Dirct;131;CTAT;10:45 am;09:30 am;0022;0005;0002;A
27431;Intro Audio Prod & Dirct;131;CTAT;01:45 pm;12:30 pm;0022;0002;0002;A
20600;Intro Audio Prod & Dirct;131;CTAT;12:00 am;12:00 am;0000;0000;0002;C
20601;Intro Video Prod & Dirct;132;CTAT;01:45 pm;12:30 pm;0022;0018;0002;A
20602;Intro Video Prod & Dirct;132;CTAT;01:45 pm;12:30 pm;0022;0009;0002;A
25533;Audio&Video Prd for Non-Majors;141;CTAT;12:15 pm;11:00 am;0022;0008;0003;A
22903;Audio&Video Prd for Non-Majors;141;CTAT;03:15 pm;02:00 pm;0022;0009;0003;A
21602;Audio&Video Prd for Non-Majors;141;CTAT;12:00 am;12:00 am;0000;0000;0003;C
26261;Intro to Film Appreciatn;145;CTAT;11:50 am;10:00 am;0040;0000;0003;A
26261;Intro to Film Appreciatn;145;CTAT;11:50 am;11:00 am;0040;0000;0003;A
26262;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0000;0000;0003;C
27432;Intro to Film Appreciatn;145;CTAT;04:50 pm;04:00 pm;0040;0011;0003;A
27432;Intro to Film Appreciatn;145;CTAT;05:20 pm;03:30 pm;0040;0011;0003;A
27433;Intro to Film Appreciatn;145;CTAT;06:20 pm;03:30 pm;0040;0022;0003;A
27434;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0040;0025;0003;A
27439;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0040;0034;0003;A
27440;Intro to Film Appreciatn;145;CTAT;11:50 am;10:00 am;0025;0005;0003;H
27440;Intro to Film Appreciatn;145;CTAT;11:50 am;11:00 am;0025;0005;0003;H
27540;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0000;0000;0003;C
22125;Intro to Film Appreciatn;145;CTAT;08:20 pm;05:30 pm;0040;0023;0003;A
24574;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0000;0000;0003;C
22682;Intro to Film Appreciatn;145;CTAT;12:10 pm;09:30 am;0040;0020;0003;A
23802;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0000;0000;0003;C
22387;Intro to Film Appreciatn;145;CTAT;03:40 pm;01:00 pm;0040;0032;0003;A
26306;Intro to Film Appreciatn;145;CTAT;12:00 am;12:00 am;0000;0000;0003;C
27708;Intro to Film Appreciatn;145;CTAT;02:00 pm;08:00 am;0040;0037;0003;A
27708;Intro to Film Appreciatn;145;CTAT;08:00 pm;03:00 pm;0040;0037;0003;A
27708;Intro to Film Appreciatn;145;CTAT;05:00 pm;08:00 am;0040;0037;0003;A
26263;Audio Recording Techniques;231;CTAT;12:00 am;12:00 am;0000;0000;0003;C
27554;Audio Recording Techniques;231;CTAT;08:20 pm;05:30 pm;0020;0009;0003;A
23227;Digital Video Editing;233;CTAT;08:20 pm;05:30 pm;0022;0007;0003;A
22904;International Cinema;235;CTAT;12:00 am;12:00 am;0000;0000;0003;C
27428;International Cinema;235;CTAT;08:20 pm;05:30 pm;0030;0018;0003;A
20604;Hist & Criticsm Radio/TV;236;CTAT;12:15 pm;11:00 am;0030;0023;0003;A
26264;Mobile Tech in Global South;238;CTAT;10:45 am;09:30 am;0025;0017;0003;A
20605;Announcing Techqs for Elec Med;241;CTAT;12:15 pm;11:00 am;0025;0019;0003;A
27429;Surv Amer Cinema,1894-Present;245;CTAT;08:20 pm;05:30 pm;0030;0021;0003;A
23528;Interm TV Production&Direction;332;CTAT;03:15 pm;02:00 pm;0020;0000;0003;A
22678;Radio-Television News;334;CTAT;10:45 am;09:30 am;0025;0007;0003;A
23874;Studies in Film: Women in Film;335;CTAT;12:00 am;12:00 am;0000;0000;0003;C
20606;Media Literacy;336;CTAT;01:45 pm;12:30 pm;0030;0025;0003;A
21878;Continuity Wrtg for Elec Media;344W;CTAT;12:00 am;12:00 am;0000;0000;0003;C
23973;Continuity Wrtg for Elec Media;344W;CTAT;01:45 pm;12:30 pm;0020;0014;0003;A
27445;Continuity Wrtg for Elec Media;344W;CTAT;03:15 pm;02:00 pm;0020;0011;0003;A
26285;Streaming Media;379;CTAT;03:15 pm;02:00 pm;0025;0014;0003;A
26436;Dramatic Scrptwrtg Visual Medi;444W;CTAT;12:00 am;12:00 am;0000;0000;0003;C
27443;Dramatic Scrptwrtg Visual Medi;444W;CTAT;10:45 am;09:30 am;0020;0009;0003;A
20607;Film Theory & Criticism;445;CTAT;03:50 pm;02:00 pm;0030;0013;0003;A
20607;Film Theory & Criticism;445;CTAT;02:50 pm;02:00 pm;0030;0013;0003;A
23866;Radio-TV Station Mangmnt;447;CTAT;08:20 pm;05:30 pm;0025;0016;0003;A
24550;Internship in Radio-TV-Film;487L4;CTAT;12:00 am;12:00 am;0012;0012;0001;A
24551;Internship in Radio-TV-Film;488L4;CTAT;12:00 am;12:00 am;0012;0012;0002;A
24552;Internship in Radio-TV-Film;489L4;CTAT;12:00 am;12:00 am;0012;0012;0003;A
20608;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
24063;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
20686;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
20689;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
20692;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
20695;Independent Study;497;CTAT;12:00 am;12:00 am;0000;0000;0001;A
21031;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
22905;Independent Study;497;CTAT;12:00 am;12:00 am;0005;0005;0001;A
20609;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
24064;Independent Study;498;CTAT;12:00 am;12:00 am;0000;0000;0002;A
20687;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
20690;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
20693;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
21032;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
22791;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
22906;Independent Study;498;CTAT;12:00 am;12:00 am;0005;0005;0002;A
20610;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
24062;Independent Study;499;CTAT;12:00 am;12:00 am;0000;0000;0003;A
20688;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0004;0003;A
20691;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
20694;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
20696;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
21033;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
22790;Independent Study;499;CTAT;12:00 am;12:00 am;0005;0005;0003;A
26238;Techncl Thtr: Scenery&Lighting;152;EDT;10:45 am;09:30 am;0022;0011;0003;A
26237;Tech Thtr:Costume&Makeup;153;EDT;10:45 am;09:30 am;0020;0001;0003;A
26239;Stagecraft:Scenery&Props;252;EDT;10:45 am;09:30 am;0020;0002;0003;A
26286;Portfolio Development;268;EDT;04:20 pm;03:30 pm;0022;0011;0001;A
26242;Stage Costume:Hist & Thry;363;EDT;01:45 pm;12:30 pm;0015;0006;0003;A
27659;Applied Entertai Design&Tech I;368;EDT;12:00 am;12:00 am;0010;0007;0001;A
27659;Applied Entertai Design&Tech I;368;EDT;12:00 am;12:00 am;0010;0007;0001;A
27660;Applied Enter Design&Tech II;468;EDT;12:00 am;12:00 am;0010;0007;0001;A
27660;Applied Enter Design&Tech II;468;EDT;12:00 am;12:00 am;0010;0007;0001;A
26243;Costume I;663;EDT;01:45 pm;12:30 pm;0015;0015;0002;A
26478;Introduction to Journalism;213;JRNL;12:00 am;12:00 am;0000;0000;0003;C
27530;Introduction to Journalism;213;JRNL;10:45 am;09:30 am;0036;0000;0003;A
27531;Introduction to Journalism;213;JRNL;12:15 pm;11:00 am;0025;0017;0003;H
23747;Introduction to Journalism;213;JRNL;12:00 am;12:00 am;0000;0000;0003;C
25702;News Writing & Reporting;215;JRNL;12:15 pm;11:00 am;0020;0003;0003;A
26471;News Writing & Reporting;215;JRNL;08:20 pm;05:30 pm;0020;0014;0003;A
20526;News Writing & Reporting;215;JRNL;03:15 pm;02:00 pm;0020;0008;0003;A
26472;News Writing & Reporting;215;JRNL;03:15 pm;02:00 pm;0020;0008;0003;A
25564;Edtrl, Colmn&Review Wrtg;305;JRNL;12:00 am;12:00 am;0000;0000;0003;C
24732;Feature Writing;306W;JRNL;01:45 pm;12:30 pm;0020;0004;0003;A
26498;Feature Writing;306W;JRNL;12:00 am;12:00 am;0020;0007;0003;A
23343;Copy Editing;307;JRNL;04:45 pm;03:30 pm;0020;0011;0003;A
26479;Digital Journalism;310;JRNL;09:10 pm;06:30 pm;0020;0013;0003;A
26480;Hist of Amer Journalism;313;JRNL;12:00 am;12:00 am;0000;0000;0003;C
27532;Hist of Amer Journalism;313;JRNL;03:15 pm;02:00 pm;0036;0029;0003;A
27442;Magazine Article Writing;423;JRNL;03:15 pm;02:00 pm;0020;0007;0003;A
20527;Advanced Reporting;453;JRNL;10:45 am;09:30 am;0020;0016;0003;A
25291;Journalism Law and Ethics;455;JRNL;12:00 am;12:00 am;0000;0000;0003;C
26481;Co-op Educ in Journlsm/Pub Rel;487L4;JRNL;12:00 am;12:00 am;0005;0005;0003;A
26066;Intern Journalism/Pub Rl;488L4;JRNL;12:00 am;12:00 am;0005;0005;0001;A
26483;Intern Journalism/Pub Rl;489L4;JRNL;12:00 am;12:00 am;0005;0005;0002;A
25972;Intern Journalism/Pub/Rl;490L4;JRNL;12:00 am;12:00 am;0005;0005;0003;A
26067;Intern Journalism/Pub/Rl;490L4;JRNL;12:00 am;12:00 am;0005;0005;0003;A
20528;Independent Study;497;JRNL;12:00 am;12:00 am;0005;0005;0001;A
21268;Independent Study;497;JRNL;12:00 am;12:00 am;0005;0005;0001;A
26485;Independent Study;497;JRNL;12:00 am;12:00 am;0000;0000;0001;A
20529;Independent Study;498;JRNL;12:00 am;12:00 am;0005;0005;0002;A
21266;Independent Study;498;JRNL;12:00 am;12:00 am;0005;0005;0002;A
26486;Independent Study;498;JRNL;12:00 am;12:00 am;0000;0000;0002;A
20861;Independent Study;499;JRNL;12:00 am;12:00 am;0005;0005;0003;A
21265;Independent Study;499;JRNL;12:00 am;12:00 am;0005;0005;0003;A
23159;Independent Study;499;JRNL;12:00 am;12:00 am;0000;0000;0003;A
27109;Computing & Social Responsibil;105;COSC;12:50 pm;11:00 am;0030;0030;0003;A
27165;Computing & Social Responsibil;105;COSC;12:00 am;12:00 am;0030;0019;0003;A
27173;Explorations in Robotics;106;COSC;12:10 pm;08:30 am;0030;0028;0003;A
27098;Intro to Programming;111;COSC;02:50 pm;01:00 pm;0030;0025;0003;A
27100;Intro to Programming;111;COSC;04:50 pm;03:00 pm;0030;0025;0003;A
27103;Intro to Programming;111;COSC;12:50 pm;11:00 am;0029;0014;0003;A
27137;Intro to Programming;111;COSC;10:50 am;09:00 am;0030;0026;0003;A
27138;Intro to Programming;111;COSC;12:50 pm;11:00 am;0030;0023;0003;A
27151;Intro to Programming;111;COSC;03:50 pm;02:00 pm;0026;0023;0003;A
27163;Intro to Programmng Online Lab;112;COSC;12:00 am;12:00 am;0150;0114;0001;A
27146;Comput Princpls for Math&Sci;120;COSC;10:50 am;09:00 am;0029;0023;0003;A
27110;Applied Programming&Scripting;146;COSC;02:50 pm;01:00 pm;0026;0000;0003;A
27152;Applied Programming&Scripting;146;COSC;07:10 pm;05:30 pm;0026;0005;0003;A
27155;Applied Programming II;206;COSC;02:50 pm;01:00 pm;0025;0010;0003;A
27095;Programming Data Structures;211;COSC;12:50 pm;11:00 am;0025;0014;0003;H
27102;Programming Data Structures;211;COSC;09:00 pm;07:20 pm;0030;0011;0003;A
27147;Programming Data Structures;211;COSC;12:50 pm;11:00 am;0029;0013;0003;A
27164;Prgmng Data Struct Online Lab;212;COSC;12:00 am;12:00 am;0100;0054;0001;A
27108;Computer Organization I;221;COSC;10:50 am;09:00 am;0026;0003;0003;A
27149;Computer Organization I;221;COSC;07:10 pm;05:30 pm;0029;0013;0003;A
27101;Internet-based Computing;231;COSC;07:10 pm;05:30 pm;0030;0017;0003;A
27140;Internet-based Computing;231;COSC;03:50 pm;02:00 pm;0030;0015;0003;A
27150;Programming in C++;246;COSC;12:50 pm;11:00 am;0026;0017;0003;A
27355;Intro to Cryptography;279;COSC;10:50 am;09:00 am;0026;0022;0003;A
27175;Applications in Comptr Science;303;COSC;07:10 pm;05:30 pm;0030;0030;0003;A
27176;Applications in Comptr Science;303;COSC;03:50 pm;02:00 pm;0030;0030;0003;A
27106;Mthds Tchng CompSci-Secndry Ed;306;COSC;08:10 pm;05:30 pm;0029;0028;0003;A
27091;Algorithms & Data Structures;311;COSC;12:15 pm;11:00 am;0030;0000;0003;A
27127;Algorithms & Data Structures;311;COSC;12:15 pm;11:00 am;0030;0019;0003;A
27153;Algorithms & Data Structures;311;COSC;08:35 pm;07:20 pm;0026;0021;0003;A
27130;Computational Discrete Structs;314;COSC;04:45 pm;03:30 pm;0030;0011;0003;A
27090;Computer Organization II;321;COSC;10:45 am;09:30 am;0030;0015;0003;A
27148;Computer Organization II;321;COSC;03:45 pm;02:00 pm;0029;0014;0003;A
27104;Programming Languages;341;COSC;03:15 pm;02:00 pm;0029;0010;0003;A
27142;Programming Languages;341;COSC;06:45 pm;05:30 pm;0030;0011;0003;A
27131;Programming for Educators;342;COSC;03:15 pm;02:00 pm;0029;0028;0003;A
27143;Programming for Educators;342;COSC;06:45 pm;05:30 pm;0030;0030;0003;A
27154;Applied Cryptography;374;COSC;12:15 pm;11:00 am;0025;0009;0003;A
27092;Intro to Microprocessors;422;COSC;03:15 pm;02:00 pm;0030;0004;0003;A
27112;Computer Operating Systems;423;COSC;01:45 pm;12:30 pm;0025;0005;0003;A
27166;Computing Network Principles;439;COSC;03:15 pm;02:00 pm;0030;0005;0003;A
27133;Database Principles;471;COSC;06:45 pm;05:30 pm;0025;0002;0003;A
27144;Big Data I;472;COSC;08:35 pm;07:20 pm;0030;0011;0003;A
27129;Design & Analysis of Algorithm;479;COSC;01:45 pm;12:30 pm;0030;0029;0003;A
27113;Software Engineering Project;481W;COSC;08:35 pm;07:20 pm;0030;0002;0003;A
27107;Mthds Tchng CompSci-Secndry Ed;506;COSC;08:10 pm;05:30 pm;0029;0029;0003;A
27128;Design & Analysis of Algorithm;511;COSC;01:45 pm;12:30 pm;0030;0023;0003;A
27167;CommNetworks & Distributed Sys;522;COSC;03:15 pm;02:00 pm;0030;0025;0003;A
27710;Intro to Microprocessors;524;COSC;03:15 pm;02:00 pm;0030;0026;0003;A
27132;Computer Systems Principles;525;COSC;01:45 pm;12:30 pm;0025;0018;0003;A
27135;Database Mgmt Systems Dsgn;571;COSC;06:45 pm;05:30 pm;0025;0023;0003;A
27114;Software Design & Development;581;COSC;08:35 pm;07:20 pm;0030;0028;0003;A
27093;Intro to Microprocessors;592;COSC;12:00 am;12:00 am;0002;0002;0003;C
27145;Big Data;592;COSC;08:35 pm;07:20 pm;0030;0027;0003;A
27169;Real Time Processing;625;COSC;06:45 pm;05:30 pm;0030;0027;0003;A
27136;Machine Learning&Data Mining;667;COSC;06:45 pm;05:30 pm;0030;0029;0003;A
27356;Field Experience;683;COSC;12:00 am;12:00 am;0001;0000;0003;A
25044;Intro to Econ Prob & Policies;100;ECON;12:15 pm;11:00 am;0050;0037;0003;A
21695;Intro to Econ Prob & Policies;100;ECON;01:45 pm;12:30 pm;0050;0033;0003;A
25050;Economics of Living;103L1;ECON;03:15 pm;02:00 pm;0050;0028;0003;A
25051;Economics of Living;103L1;ECON;01:45 pm;12:30 pm;0095;0047;0003;A
23299;Intro to the Global Economy;108;ECON;10:45 am;09:30 am;0050;0039;0003;A
20234;Principles of Macroeconomics;201;ECON;12:15 pm;11:00 am;0080;0050;0003;A
20233;Principles of Macroeconomics;201;ECON;12:15 pm;11:00 am;0080;0025;0003;A
20235;Principles of Macroeconomics;201;ECON;10:45 am;09:30 am;0080;0000;0003;A
20236;Principles of Macroeconomics;201;ECON;09:10 pm;06:30 pm;0040;0012;0003;A
20237;Principles of Macroeconomics;201;ECON;01:45 pm;12:30 pm;0080;0061;0003;A
25025;Principles of Macroeconomics;201;ECON;03:15 pm;02:00 pm;0025;0003;0003;H
20238;Principles of Microeconomics;202;ECON;10:45 am;09:30 am;0080;0034;0003;A
20239;Principles of Microeconomics;202;ECON;09:10 pm;06:30 pm;0040;0025;0003;A
25058;Principles of Microeconomics;202;ECON;12:00 am;12:00 am;0000;0000;0003;C
20240;Principles of Microeconomics;202;ECON;03:15 pm;02:00 pm;0080;0012;0003;A
20241;Principles of Microeconomics;202;ECON;12:15 pm;11:00 am;0080;0049;0003;A
23525;Principles of Microeconomics;202;ECON;01:45 pm;12:30 pm;0080;0047;0003;A
22348;Principles of Microeconomics;202;ECON;03:15 pm;02:00 pm;0025;0002;0003;H
20827;Economic Statistics;310;ECON;12:00 am;12:00 am;0000;0000;0003;C
21696;Labor Economics;320;ECON;12:00 am;12:00 am;0000;0000;0003;C
20242;Economics of Women;328;ECON;09:10 pm;06:30 pm;0033;0017;0003;A
26887;Econ of Envir & Natl Res;336;ECON;12:00 am;12:00 am;0000;0000;0003;C
27359;Econ of Envir & Natl Res;336;ECON;01:45 pm;12:30 pm;0033;0009;0003;A
25080;Money and Banking;340;ECON;12:00 am;12:00 am;0000;0000;0003;C
26884;Money and Banking;340;ECON;12:00 am;12:00 am;0000;0000;0003;C
27360;Money and Banking;340;ECON;10:45 am;09:30 am;0033;0015;0003;A
26888;Economic History of the U.S.;375W;ECON;03:15 pm;02:00 pm;0025;0014;0003;A
25074;Economic Development;385;ECON;12:00 am;12:00 am;0000;0000;0003;C
26889;Econ Analysis for Business;405;ECON;12:15 pm;11:00 am;0025;0000;0003;A
22987;Economic Analysis & Law;407;ECON;09:10 pm;06:30 pm;0025;0017;0003;A
22675;Int Macroecon Analysis;411;ECON;01:45 pm;12:30 pm;0028;0011;0003;A
22676;Int Microecon Analysis;412;ECON;10:45 am;09:30 am;0028;0009;0003;A
20243;Intro to Econometrics;415;ECON;12:00 am;12:00 am;0000;0000;0003;C
27362;Intro to Econometrics;415;ECON;09:10 pm;06:30 pm;0023;0017;0003;A
20821;Health Economics;436;ECON;12:15 pm;11:00 am;0028;0001;0003;A
23297;Health Economics;436;ECON;09:10 pm;06:30 pm;0028;0007;0003;A
25075;Cost-Benefit Analysis;455W;ECON;12:00 am;12:00 am;0000;0000;0003;C
26885;Cost-Benefit Analysis;455W;ECON;09:10 pm;06:30 pm;0015;0001;0003;A
25096;Internat'l Macroeconomics;479;ECON;12:00 am;12:00 am;0000;0000;0003;C
27363;Advanced Labor Economics;479;ECON;12:15 pm;11:00 am;0025;0021;0003;A
25889;Macroeconometrics&Time-Series;499;ECON;12:00 am;12:00 am;0000;0000;0003;C
20244;Foundtns of Economic Analysis;500;ECON;09:10 pm;06:30 pm;0033;0020;0003;A
21058;Macroeco Theory & Policy;501;ECON;01:45 pm;12:30 pm;0005;0005;0003;A
21191;Microeco Theory & Policy;502;ECON;10:45 am;09:30 am;0005;0005;0003;A
23526;Internat'l Monetary Econ;509;ECON;12:00 am;12:00 am;0000;0000;0003;C
22658;Econometric Analysis;514;ECON;12:00 am;12:00 am;0000;0000;0003;C
27364;Econometric Analysis;514;ECON;09:10 pm;06:30 pm;0010;0008;0003;A
22988;Econometrics Analysis II;515;ECON;09:10 pm;06:30 pm;0022;0012;0003;A
22997;Economic Analysis of Law;517;ECON;09:10 pm;06:30 pm;0008;0002;0003;A
27365;Analytic Labor Economics;520;ECON;12:15 pm;11:00 am;0010;0008;0003;A
22677;Health Economic Analysis;530;ECON;12:15 pm;11:00 am;0005;0004;0003;A
23298;Health Economic Analysis;530;ECON;09:10 pm;06:30 pm;0005;0003;0003;A
25076;Cost-Benfit Anlys Theory & Prt;555;ECON;12:00 am;12:00 am;0000;0000;0003;C
26886;Cost-Benfit Anlys Theory & Prt;555;ECON;09:10 pm;06:30 pm;0007;0000;0003;A
25886;International Macroeconomics;599;ECON;12:00 am;12:00 am;0000;0000;0003;C
20245;Microeconomic Analysis;602;ECON;09:10 pm;06:30 pm;0022;0010;0003;A
23207;Rsrch Seminar in Econ;604;ECON;12:00 am;12:00 am;0000;0000;0003;C
26890;Managerial Economics;605;ECON;12:15 pm;11:00 am;0010;0004;0003;A
20246;Co-op Education in Economics;686;ECON;12:00 am;12:00 am;0000;0000;0001;C
